x,y1,y2,y3,y4,y5
2143.08716,0.884,0.8833,0.883,0.883,0.8817
2149.1161,0.881,0.8803,0.88,0.8793,0.879
2155.14504,0.879,0.879,0.8783,0.878,0.8773
2161.17398,0.877,0.877,0.877,0.877,0.877
2167.20292,0.877,0.8757,0.875,0.875,0.875
2173.23186,0.875,0.875,0.875,0.875,0.875
2179.2608,0.875,0.875,0.875,0.8763,0.877
2185.28974,0.877,0.8777,0.878,0.878,0.878
2191.31868,0.878,0.878,0.878,0.8787,0.879
2197.34762,0.879,0.879,0.8797,0.88,0.88
2203.37656,0.88,0.88,0.88,0.88,0.88
2209.4055,0.88,0.88,0.88,0.88,0.88
2215.43444,0.88,0.88,0.88,0.88,0.88
2221.46338,0.88,0.88,0.88,0.8793,0.879
2227.49232,0.879,0.879,0.879,0.879,0.879
2233.52126,0.879,0.879,0.879,0.879,0.8783
2239.5502,0.878,0.878,0.878,0.878,0.878
2245.57914,0.878,0.878,0.878,0.878,0.878
2251.60808,0.878,0.878,0.878,0.878,0.878
2257.63702,0.878,0.878,0.878,0.878,0.878
2263.66596,0.878,0.878,0.878,0.8787,0.8783
2269.6949,0.878,0.8773,0.877,0.877,0.877
2275.72384,0.8757,0.875,0.875,0.875,0.875
2281.75278,0.875,0.8743,0.874,0.874,0.874
2287.78172,0.874,0.874,0.874,0.8733,0.8723
2293.81066,0.87,0.8683,0.8673,0.8663,0.864
2299.8396,0.863,0.8623,0.862,0.862,0.862
2305.86854,0.862,0.862,0.862,0.862,0.862
2311.89748,0.862,0.862,0.8627,0.863,0.863
2317.92642,0.863,0.863,0.863,0.863,0.863
2323.95536,0.863,0.863,0.863,0.8623,0.862
2329.9843,0.862,0.8613,0.861,0.861,0.8603
2336.01324,0.86,0.86,0.86,0.86,0.86
2342.04218,0.8607,0.861,0.861,0.861,0.861
2348.07112,0.861,0.861,0.861,0.8603,0.86
2354.10006,0.8593,0.8577,0.857,0.857,0.857
2360.129,0.857,0.857,0.857,0.8563,0.856
2366.15794,0.8553,0.855,0.855,0.8543,0.854
2372.18688,0.8533,0.8523,0.852,0.852,0.852
2378.21582,0.852,0.8507,0.85,0.85,0.8487
2384.24476,0.8473,0.845,0.844,0.8427,0.8413
2390.2737,0.8403,0.84,0.8387,0.838,0.8373
2396.30264,0.837,0.837,0.8363,0.836,0.836
2402.33158,0.836,0.836,0.836,0.836,0.836
2408.36052,0.836,0.836,0.836,0.8353,0.835
2414.38946,0.835,0.835,0.835,0.835,0.835
2420.4184,0.835,0.835,0.835,0.835,0.835
2426.44734,0.835,0.835,0.8343,0.834,0.834
2432.47628,0.8327,0.832,0.8313,0.831,0.831
2438.50522,0.831,0.831,0.831,0.831,0.8317
2444.53416,0.8313,0.831,0.831,0.8303,0.83
2450.5631,0.8293,0.8283,0.8267,0.8253,0.825
2456.59204,0.825,0.8243,0.824,0.8233,0.823
2462.62098,0.823,0.8223,0.822,0.8227,0.823
2468.64992,0.823,0.8237,0.8247,0.8237,0.8217
2474.67886,0.819,0.8167,0.816,0.8153,0.815
2480.7078,0.8137,0.813,0.813,0.8123,0.812
2486.73674,0.8113,0.8103,0.81,0.81,0.808
2492.76568,0.8063,0.8047,0.8033,0.803,0.8003
2498.79462,0.799,0.7983,0.798,0.796,0.7943
2504.82356,0.794,0.794,0.7927,0.792,0.7913
2510.8525,0.791,0.7897,0.7877,0.7863,0.7853
2516.88144,0.7843,0.784,0.7827,0.7813,0.781
2522.91038,0.7803,0.7793,0.779,0.7783,0.776
2528.93932,0.7743,0.7733,0.7723,0.77,0.7683
2534.96826,0.768,0.768,0.7667,0.766,0.7647
2540.9972,0.764,0.7633,0.7623,0.7613,0.7603
2547.02614,0.7587,0.758,0.758,0.758,0.7573
2553.05508,0.757,0.7563,0.756,0.756,0.756
2559.08402,0.756,0.7553,0.755,0.755,0.755
2565.11296,0.7557,0.756,0.7553,0.755,0.755
2571.1419,0.755,0.755,0.755,0.755,0.755
2577.17084,0.755,0.7557,0.756,0.756,0.756
2583.19978,0.756,0.756,0.7567,0.757,0.7563
2589.22872,0.756,0.756,0.756,0.7553,0.755
2595.25766,0.7543,0.7527,0.752,0.7513,0.7503
2601.2866,0.7493,0.749,0.7477,0.7457,0.7437
2607.31554,0.7423,0.7413,0.7397,0.7377,0.7357
2613.34448,0.7337,0.7323,0.732,0.7313,0.731
2619.37342,0.731,0.7303,0.7293,0.7277,0.7263
2625.40236,0.7253,0.7243,0.724,0.724,0.724
2631.4313,0.724,0.7233,0.721,0.7187,0.718
2637.46024,0.7173,0.7157,0.7137,0.7117,0.7103
2643.48918,0.7073,0.7047,0.7027,0.7013,0.699
2649.51812,0.6967,0.6953,0.6943,0.6927,0.69
2655.54706,0.6883,0.688,0.688,0.688,0.6873
2661.576,0.687,0.6863,0.684,0.6823,0.682
2667.60494,0.6813,0.6803,0.6787,0.6773,0.6757
2673.63388,0.6737,0.6703,0.6683,0.6673,0.667
2679.66282,0.667,0.667,0.667,0.665,0.664
2685.69176,0.6633,0.663,0.663,0.6623,0.662
2691.7207,0.6613,0.661,0.6597,0.6577,0.6557
2697.74964,0.6537,0.6523,0.65,0.647,0.644
2703.77858,0.6423,0.6407,0.6354,0.6297,0.6267
2709.80752,0.6253,0.625,0.6243,0.6173,0.6127
2715.83646,0.6093,0.6073,0.6057,0.601,0.5964
2721.8654,0.5904,0.586,0.5837,0.5817,0.581
2727.89434,0.581,0.5817,0.582,0.5827,0.5837
2733.92328,0.584,0.5847,0.585,0.5863,0.587
2739.95222,0.587,0.587,0.587,0.587,0.5857
2745.98116,0.585,0.5843,0.584,0.5833,0.583
2752.0101,0.583,0.5823,0.582,0.5813,0.5797
2758.03904,0.5777,0.5737,0.5713,0.571,0.5703
2764.06798,0.5693,0.567,0.5653,0.5617,0.5587
2770.09692,0.5573,0.5543,0.5517,0.549,0.5453
2776.12586,0.542,0.5397,0.537,0.5353,0.5343
2782.1548,0.5327,0.526,0.521,0.5153,0.5097
2788.18374,0.5073,0.5037,0.5007,0.4987,0.4914
2794.21268,0.4827,0.4753,0.4723,0.4687,0.463
2800.24162,0.457,0.453,0.4474,0.4424,0.4384
2806.27056,0.435,0.4274,0.4187,0.412,0.4073
2812.2995,0.4047,0.4,0.3953,0.3887,0.3807
2818.32844,0.3734,0.365,0.3553,0.3507,0.3447
2824.35738,0.338,0.3307,0.3247,0.319,0.3144
2830.38632,0.3064,0.2997,0.2907,0.2797,0.272
2836.41526,0.266,0.2613,0.256,0.2507,0.249
2842.4442,0.2483,0.2453,0.2407,0.2363,0.229
2848.47314,0.222,0.216,0.21,0.2027,0.1987
2854.50208,0.1927,0.1873,0.1787,0.1723,0.1703
2860.53102,0.1693,0.169,0.169,0.1683,0.168
2866.55996,0.168,0.1687,0.169,0.1697,0.17
2872.5889,0.1707,0.173,0.1747,0.1796,0.186
2878.61784,0.1893,0.1913,0.192,0.1927,0.1937
2884.64678,0.194,0.194,0.194,0.1933,0.193
2890.67572,0.1923,0.1907,0.1893,0.1883,0.1867
